crsp_fundno,caldt,dnav,dret
031446,04/25/2016,82.5500000,0.009169
031446,04/26/2016,82.8600000,0.003755
031446,04/27/2016,82.7200000,-0.001690
031446,04/28/2016,82.5500000,-0.002055
031446,04/29/2016,81.7700000,-0.009449
031446,05/02/2016,83.1500000,0.016877
031446,05/03/2016,83.2300000,0.000962
031446,05/04/2016,84.4600000,0.014778
031446,05/05/2016,84.6900000,0.002723
031446,05/06/2016,85.6400000,0.011217
031446,05/09/2016,86.5300000,0.010392
031446,05/10/2016,86.5300000,0.000000
031446,05/11/2016,84.6000000,-0.022304
031446,05/12/2016,85.1700000,0.006738
031446,05/13/2016,84.3600000,-0.009510
031446,05/16/2016,85.2100000,0.010076
031446,05/17/2016,83.5700000,-0.019247
031446,05/18/2016,82.3400000,-0.014718
031446,05/19/2016,81.4200000,-0.011173
031446,05/20/2016,82.0900000,0.008229
031446,05/23/2016,82.0600000,-0.000365
031446,05/24/2016,83.0500000,0.012064
031446,05/25/2016,83.0400000,-0.000120
031446,05/26/2016,83.2600000,0.002649
031446,05/27/2016,83.6900000,0.005165
031446,05/31/2016,83.7100000,0.000239
031446,06/01/2016,83.7800000,0.000836
031446,06/02/2016,84.1900000,0.004894
031446,06/03/2016,84.4800000,0.003445
031446,06/06/2016,83.8600000,-0.007339
031446,06/07/2016,84.3300000,0.005605
031446,06/08/2016,84.8900000,0.006641
031446,06/09/2016,85.1000000,0.002474
031446,06/10/2016,84.7100000,-0.004583
031446,06/13/2016,84.6900000,-0.000236
031446,06/14/2016,84.4600000,-0.002716
031446,06/15/2016,85.2500000,0.009354
031446,06/16/2016,85.7600000,0.005982
031446,06/17/2016,85.6600000,-0.001166
031446,06/20/2016,85.6800000,0.000233
031446,06/21/2016,85.3300000,0.004832
031446,06/22/2016,85.1500000,-0.002109
031446,06/23/2016,85.6400000,0.005755
031446,06/24/2016,84.8400000,-0.009341
031446,06/27/2016,84.8700000,0.000354
031446,06/28/2016,86.6900000,0.021445
031446,06/29/2016,87.8000000,0.012804
031446,06/30/2016,88.6800000,0.010023
031446,07/01/2016,88.7600000,0.000902
031446,07/05/2016,89.6300000,0.009802
031446,07/06/2016,89.3400000,-0.003236
031446,07/07/2016,88.3800000,-0.010745
031446,07/08/2016,89.8000000,0.016067
031446,07/11/2016,90.4200000,0.006904
031446,07/12/2016,90.4100000,-0.000111
031446,07/13/2016,90.8600000,0.004977
031446,07/14/2016,90.0900000,-0.008475
031446,07/15/2016,90.0900000,0.000000
031446,07/18/2016,90.3100000,0.002442
031446,07/19/2016,90.7800000,0.005204
031446,07/20/2016,90.7700000,-0.000110
031446,07/21/2016,90.9400000,0.001873
031446,07/22/2016,91.7300000,0.008687
031446,07/25/2016,91.6200000,-0.001199
031446,07/26/2016,91.1900000,-0.004693
031446,07/27/2016,90.4200000,-0.008444
031446,07/28/2016,91.2700000,0.009401
031446,07/29/2016,92.3900000,0.012271
031446,08/01/2016,92.7000000,0.003355
031446,08/02/2016,91.1700000,-0.016505
031446,08/03/2016,90.6500000,-0.005704
031446,08/04/2016,90.3100000,-0.003751
031446,08/05/2016,90.3400000,0.000332
031446,08/08/2016,90.4700000,0.001439
031446,08/09/2016,90.9300000,0.005085
031446,08/10/2016,90.8500000,-0.000880
031446,08/11/2016,89.8200000,-0.011337
031446,08/12/2016,90.2000000,0.004231
031446,08/15/2016,90.1500000,-0.000554
031446,08/16/2016,89.0800000,-0.011869
031446,08/17/2016,89.4100000,0.003705
031446,08/18/2016,89.1300000,-0.003132
031446,08/19/2016,88.5700000,-0.006283
031446,08/22/2016,89.0000000,0.004855
031446,08/23/2016,89.0800000,0.000899
031446,08/24/2016,88.6200000,-0.005164
031446,08/25/2016,89.0400000,0.004739
031446,08/26/2016,88.1900000,-0.009546
031446,08/29/2016,89.0700000,0.009978
031446,08/30/2016,88.9200000,-0.001684
031446,08/31/2016,89.0100000,0.001012
031446,09/01/2016,88.7800000,-0.002584
031446,09/02/2016,89.5400000,0.008560
031446,09/06/2016,90.1900000,0.007259
031446,09/07/2016,90.7700000,0.006431
031446,09/08/2016,89.6200000,-0.012669
031446,09/09/2016,86.1200000,-0.039054
031446,09/12/2016,87.1200000,0.011612
031446,09/13/2016,84.3000000,-0.025505
031446,09/14/2016,84.6100000,0.003677
031446,09/15/2016,84.9600000,0.004137
031446,09/16/2016,84.9600000,0.000000
031446,09/19/2016,85.7700000,0.009534
031446,09/20/2016,85.6300000,-0.001632
031446,09/21/2016,86.7000000,0.012496
031446,09/22/2016,88.3000000,0.018454
031446,09/23/2016,88.4800000,0.002039
031446,09/26/2016,88.7000000,0.002486
031446,09/27/2016,87.7900000,-0.010259
031446,09/28/2016,88.5400000,0.008543
031446,09/29/2016,87.3300000,-0.013666
031446,09/30/2016,86.7800000,-0.006298
031446,10/03/2016,85.2100000,-0.018092
031446,10/04/2016,83.9900000,-0.014318
031446,10/05/2016,82.2800000,-0.020360
031446,10/06/2016,82.3200000,0.000486
031446,10/07/2016,82.1600000,-0.001944
031446,10/10/2016,82.7000000,0.006573
031446,10/11/2016,81.8700000,-0.010036
031446,10/12/2016,82.8300000,0.011726
031446,10/13/2016,83.4500000,0.007485
031446,10/14/2016,83.1100000,-0.004074
031446,10/17/2016,83.2500000,0.001685
031446,10/18/2016,83.7900000,0.006486
031446,10/19/2016,84.0000000,0.002506
031446,10/20/2016,83.7800000,-0.002619
031446,10/21/2016,83.4700000,-0.003700
031446,10/24/2016,83.7200000,0.002995
031446,10/25/2016,83.5200000,-0.002389
031446,10/26/2016,82.4400000,-0.012931
031446,10/27/2016,80.2500000,-0.026565
031446,10/28/2016,80.4800000,0.002866
031446,10/31/2016,81.8300000,0.016774
031446,11/01/2016,79.9900000,-0.022486
031446,11/02/2016,78.8200000,-0.014627
031446,11/03/2016,78.2900000,-0.006724
031446,11/04/2016,78.8600000,0.007281
031446,11/07/2016,80.2000000,0.016992
031446,11/08/2016,80.6500000,0.005611
031446,11/09/2016,79.3800000,-0.015747
031446,11/10/2016,78.0500000,-0.016755
031446,11/11/2016,78.5500000,0.006406
031446,11/14/2016,80.4200000,0.023806
031446,11/15/2016,79.6800000,-0.009202
031446,11/16/2016,79.5300000,-0.001883
031446,11/17/2016,78.6800000,-0.010688
031446,11/18/2016,78.8600000,0.002288
031446,11/21/2016,78.7200000,-0.001775
031446,11/22/2016,80.0700000,0.017149
031446,11/23/2016,79.7500000,-0.003997
031446,11/25/2016,80.1700000,0.005266
031446,11/28/2016,80.5500000,0.004740
031446,11/29/2016,81.3000000,0.009311
031446,11/30/2016,80.4300000,-0.010701
031446,12/01/2016,79.2000000,-0.015293
031446,12/02/2016,80.0200000,0.010354
031446,12/05/2016,80.6500000,0.007873
031446,12/06/2016,81.1000000,0.005580
031446,12/07/2016,82.7800000,0.020715
031446,12/08/2016,83.3000000,0.006282
031446,12/09/2016,83.1700000,-0.001561
031446,12/12/2016,83.7400000,0.006853
031446,12/13/2016,83.7700000,0.000358
031446,12/14/2016,81.8600000,-0.022801
031446,12/15/2016,81.3700000,-0.005986
031446,12/16/2016,82.6900000,0.016222
031446,12/19/2016,83.5500000,0.010400
031446,12/20/2016,83.6800000,0.001556
031446,12/21/2016,82.4300000,-0.014938
031446,12/22/2016,80.6400000,-0.001152
031446,12/23/2016,80.8600000,0.002728
031446,12/27/2016,81.0000000,0.001731
031446,12/28/2016,80.5000000,-0.006173
031446,12/29/2016,81.4800000,0.012174
031446,12/30/2016,82.4600000,0.012027
031446,01/03/2017,82.7800000,0.003881
031446,01/04/2017,84.0400000,0.015221
031446,01/05/2017,84.3000000,0.003094
031446,01/06/2017,84.2800000,-0.000237
031446,01/09/2017,83.5100000,-0.009136
031446,01/10/2017,82.7900000,-0.008622
031446,01/11/2017,82.3100000,-0.005798
031446,01/12/2017,82.7200000,0.004981
031446,01/13/2017,82.6100000,-0.001330
031446,01/17/2017,83.2400000,0.007626
031446,01/18/2017,83.3600000,0.001442
031446,01/19/2017,82.5300000,-0.009957
031446,01/20/2017,83.1500000,0.007512
031446,01/23/2017,83.8300000,0.008178
031446,01/24/2017,83.8600000,0.000358
031446,01/25/2017,83.3000000,-0.006678
031446,01/26/2017,83.1500000,-0.001801
031446,01/27/2017,82.3200000,-0.009982
031446,01/30/2017,81.8100000,-0.006195
031446,01/31/2017,82.4300000,0.007579
031446,02/01/2017,81.4000000,-0.012495
031446,02/02/2017,82.3200000,0.011302
031446,02/03/2017,82.8200000,0.006074
031446,02/06/2017,82.6400000,-0.002173
031446,02/07/2017,82.3500000,-0.003509
031446,02/08/2017,83.0300000,0.008257
031446,02/09/2017,83.2000000,0.002047
031446,02/10/2017,83.8100000,0.007332
031446,02/13/2017,83.8900000,0.000955
031446,02/14/2017,83.4200000,-0.005603
031446,02/15/2017,83.1100000,-0.003716
031446,02/16/2017,83.5800000,0.005655
031446,02/17/2017,83.7700000,0.002273
031446,02/21/2017,84.8200000,0.012534
031446,02/22/2017,84.5500000,-0.003183
031446,02/23/2017,84.9900000,0.005204
031446,02/24/2017,85.4200000,0.005059
031446,02/27/2017,85.8800000,0.005385
031446,02/28/2017,85.2800000,-0.006986
031446,03/01/2017,84.9900000,-0.003401
031446,03/02/2017,84.5300000,-0.005412
031446,03/03/2017,84.2300000,-0.003549
031446,03/06/2017,83.8000000,-0.005105
031446,03/07/2017,83.4100000,-0.004654
031446,03/08/2017,81.8800000,-0.018343
031446,03/09/2017,80.6600000,-0.014900
031446,03/10/2017,80.4500000,-0.002604
031446,03/13/2017,80.6100000,0.001989
031446,03/14/2017,80.5600000,-0.000620
031446,03/15/2017,82.2600000,0.021102
031446,03/16/2017,82.0900000,-0.002067
031446,03/17/2017,82.4200000,0.004020
031446,03/20/2017,82.2900000,-0.001577
031446,03/21/2017,82.0000000,-0.003524
031446,03/22/2017,81.3900000,-0.000183
031446,03/23/2017,81.9800000,0.007249
031446,03/24/2017,81.9200000,-0.000732
031446,03/27/2017,81.1900000,-0.008911
031446,03/28/2017,81.5400000,0.004311
031446,03/29/2017,81.9600000,0.005151
031446,03/30/2017,82.1800000,0.002684
031446,03/31/2017,82.6500000,0.005719
031446,04/03/2017,82.8400000,0.002299
031446,04/04/2017,82.8500000,0.000121
031446,04/05/2017,82.9300000,0.000966
031446,04/06/2017,83.4000000,0.005667
031446,04/07/2017,83.4700000,0.000839
031446,04/10/2017,84.0500000,0.006949
031446,04/11/2017,84.6400000,0.007020
031446,04/12/2017,84.4700000,-0.002009
031446,04/13/2017,84.2700000,-0.002368
031446,04/17/2017,85.3000000,0.012223
031446,04/18/2017,85.5300000,0.002696
031446,04/19/2017,85.3900000,-0.001637
031446,04/20/2017,85.4200000,0.000351
031446,04/21/2017,85.0600000,-0.004214
031446,04/24/2017,84.1700000,-0.010463
031446,04/25/2017,84.5500000,0.004515
031446,04/26/2017,83.8100000,-0.008752
031446,04/27/2017,83.6300000,-0.002148
031446,04/28/2017,82.7800000,-0.010164
031446,05/01/2017,83.2900000,0.006161
031446,05/02/2017,83.1600000,-0.001561
031446,05/03/2017,82.0600000,-0.013228
031446,05/04/2017,81.6700000,-0.004753
031446,05/05/2017,82.3600000,0.008449
031446,05/08/2017,81.8200000,-0.006557
031446,05/09/2017,81.3800000,-0.005378
031446,05/10/2017,82.0100000,0.007741
031446,05/11/2017,81.6000000,-0.004999
031446,05/12/2017,81.3000000,-0.003676
031446,05/15/2017,81.5400000,0.002952
031446,05/16/2017,80.9500000,-0.007236
031446,05/17/2017,81.2500000,0.003706
031446,05/18/2017,81.7700000,0.006400
031446,05/19/2017,82.2400000,0.005748
031446,05/22/2017,82.5100000,0.003283
031446,05/23/2017,82.6300000,0.001454
031446,05/24/2017,83.2300000,0.007261
031446,05/25/2017,83.2400000,0.000120
031446,05/26/2017,82.6400000,-0.007208
031446,05/30/2017,82.1600000,-0.005808
031446,05/31/2017,82.2400000,0.000974
031446,06/01/2017,82.6400000,0.004864
031446,06/02/2017,83.4700000,0.010044
031446,06/05/2017,83.1300000,-0.004073
031446,06/06/2017,82.7400000,-0.004691
031446,06/07/2017,83.2800000,0.006526
031446,06/08/2017,83.1500000,-0.001561
031446,06/09/2017,83.7100000,0.006735
031446,06/12/2017,84.4000000,0.008243
031446,06/13/2017,84.6000000,0.002370
031446,06/14/2017,84.7900000,0.002246
031446,06/15/2017,85.1600000,0.004364
031446,06/16/2017,84.9300000,-0.002701
031446,06/19/2017,84.9600000,0.000353
031446,06/20/2017,84.7800000,-0.002119
031446,06/21/2017,84.5300000,-0.002949
031446,06/22/2017,84.6100000,0.000946
031446,06/23/2017,84.1600000,0.004148
031446,06/26/2017,84.7100000,0.006535
031446,06/27/2017,83.9700000,-0.008736
031446,06/28/2017,84.1500000,0.002144
031446,06/29/2017,83.2500000,-0.010695
031446,06/30/2017,83.1900000,-0.000721
031446,07/03/2017,84.3300000,0.013704
031446,07/05/2017,83.1300000,-0.014230
031446,07/06/2017,81.5500000,-0.019006
031446,07/07/2017,82.0700000,0.006376
031446,07/10/2017,81.2000000,-0.010601
031446,07/11/2017,81.1700000,-0.000369
031446,07/12/2017,82.1500000,0.012073
031446,07/13/2017,82.3100000,0.001948
031446,07/14/2017,83.1200000,0.009841
031446,07/17/2017,83.7400000,0.007459
031446,07/18/2017,83.6100000,-0.001552
031446,07/19/2017,84.2400000,0.007535
031446,07/20/2017,83.8000000,-0.005223
031446,07/21/2017,83.7500000,-0.000597
031446,07/24/2017,83.6200000,-0.001552
031446,07/25/2017,83.7500000,0.001555
031446,07/26/2017,84.3000000,0.006567
031446,07/27/2017,84.3800000,0.000949
031446,07/28/2017,84.1800000,-0.002370
031446,07/31/2017,84.2400000,0.000713
031446,08/01/2017,84.6300000,0.004630
031446,08/02/2017,83.8900000,-0.008744
031446,08/03/2017,83.7000000,-0.002265
031446,08/04/2017,83.9900000,0.003465
031446,08/07/2017,83.9000000,-0.001072
031446,08/08/2017,83.5200000,-0.004529
031446,08/09/2017,83.2600000,-0.003113
031446,08/10/2017,82.6400000,-0.007447
031446,08/11/2017,82.1200000,-0.006292
031446,08/14/2017,83.5400000,0.017292
031446,08/15/2017,83.2300000,-0.003711
031446,08/16/2017,83.5100000,0.003364
031446,08/17/2017,82.9800000,-0.006347
031446,08/18/2017,82.1800000,-0.009641
031446,08/21/2017,83.0700000,0.010830
031446,08/22/2017,82.8700000,-0.002408
031446,08/23/2017,83.6700000,0.009654
031446,08/24/2017,83.4100000,-0.003107
031446,08/25/2017,83.7700000,0.004316
031446,08/28/2017,83.1500000,-0.007401
031446,08/29/2017,83.0700000,-0.000962
031446,08/30/2017,83.5700000,0.006019
031446,08/31/2017,84.0300000,0.005504
031446,09/01/2017,84.3400000,0.003689
031446,09/05/2017,84.1200000,-0.002608
031446,09/06/2017,84.3200000,0.002378
031446,09/07/2017,84.8500000,0.006286
031446,09/08/2017,84.9700000,0.001414
031446,09/11/2017,85.7000000,0.008591
031446,09/12/2017,84.6900000,-0.011785
031446,09/13/2017,84.4800000,-0.002480
031446,09/14/2017,85.1800000,0.008286
031446,09/15/2017,85.3300000,0.001761
031446,09/18/2017,84.9000000,-0.005039
031446,09/19/2017,84.3500000,-0.006478
031446,09/20/2017,84.1100000,-0.002845
031446,09/21/2017,83.8900000,-0.002616
031446,09/22/2017,82.5200000,-0.006151
031446,09/25/2017,82.9900000,0.005696
031446,09/26/2017,83.1000000,0.001325
031446,09/27/2017,82.3800000,-0.008664
031446,09/28/2017,82.9600000,0.007041
031446,09/29/2017,83.0800000,0.001446
031446,10/02/2017,82.9300000,-0.001805
031446,10/03/2017,82.8900000,-0.000482
031446,10/04/2017,83.3000000,0.004946
031446,10/05/2017,83.6100000,0.003721
031446,10/06/2017,83.3400000,-0.003229
031446,10/09/2017,83.5300000,0.002280
031446,10/10/2017,83.7600000,0.002754
031446,10/11/2017,84.0800000,0.003820
031446,10/12/2017,84.5500000,0.005590
031446,10/13/2017,84.7400000,0.002247
031446,10/16/2017,84.3700000,-0.004366
031446,10/17/2017,84.4700000,0.001185
031446,10/18/2017,84.4100000,-0.000710
031446,10/19/2017,84.0900000,-0.003791
031446,10/20/2017,83.6600000,-0.005114
031446,10/23/2017,83.3200000,-0.004064
031446,10/24/2017,82.8200000,-0.006001
031446,10/25/2017,82.5600000,-0.003139
031446,10/26/2017,81.9500000,-0.007389
031446,10/27/2017,82.3200000,0.004515
031446,10/30/2017,82.2000000,-0.001458
031446,10/31/2017,82.2500000,0.000608
031446,11/01/2017,82.6100000,0.004377
031446,11/02/2017,83.3100000,0.008474
031446,11/03/2017,83.1300000,-0.002161
031446,11/06/2017,83.6500000,0.006255
031446,11/07/2017,84.3500000,0.008368
031446,11/08/2017,84.7300000,0.004505
031446,11/09/2017,84.7900000,0.000708
031446,11/10/2017,84.8900000,0.001179
031446,11/13/2017,85.3100000,0.004948
031446,11/14/2017,85.1500000,-0.001876
031446,11/15/2017,84.3200000,-0.009748
031446,11/16/2017,84.9600000,0.007590
031446,11/17/2017,84.6600000,-0.003531
031446,11/20/2017,84.4000000,-0.003071
031446,11/21/2017,85.0100000,0.007227
031446,11/22/2017,84.8100000,-0.002353
031446,11/24/2017,84.9400000,0.001533
031446,11/27/2017,84.5500000,-0.004591
031446,11/28/2017,84.1900000,-0.004258
031446,11/29/2017,84.2700000,0.000950
031446,11/30/2017,84.4200000,0.001780
031446,12/01/2017,84.6300000,0.002488
031446,12/04/2017,84.1600000,-0.005554
031446,12/05/2017,83.4600000,-0.008317
031446,12/06/2017,83.3600000,-0.001198
031446,12/07/2017,83.5900000,0.002759
031446,12/08/2017,84.0600000,0.005623
031446,12/11/2017,83.9900000,-0.000833
031446,12/12/2017,84.4200000,0.005120
031446,12/13/2017,84.5600000,0.001658
031446,12/14/2017,84.5400000,-0.000237
031446,12/15/2017,85.0900000,0.006506
031446,12/18/2017,85.6300000,0.006346
031446,12/19/2017,83.8200000,-0.021137
031446,12/20/2017,82.8000000,-0.012169
031446,12/21/2017,81.2500000,-0.003459
031446,12/22/2017,81.8100000,0.006892
031446,12/26/2017,82.2600000,0.005501
031446,12/27/2017,82.5500000,0.003525
031446,12/28/2017,83.0200000,0.005694
031446,12/29/2017,82.9400000,-0.000964
031446,01/02/2018,82.6500000,-0.003497
031446,01/03/2018,82.5000000,-0.001815
031446,01/04/2018,81.0100000,-0.018061
031446,01/05/2018,81.0900000,0.000988
031446,01/08/2018,81.5000000,0.005056
031446,01/09/2018,80.4500000,-0.012883
031446,01/10/2018,79.5100000,-0.011684
031446,01/11/2018,79.2700000,-0.003018
031446,01/12/2018,78.6400000,-0.007948
031446,01/16/2018,78.7800000,0.001780
031446,01/17/2018,79.3100000,0.006728
031446,01/18/2018,78.3400000,-0.012230
031446,01/19/2018,78.7300000,0.004978
031446,01/22/2018,79.4900000,0.009653
031446,01/23/2018,80.5500000,0.013335
031446,01/24/2018,80.0900000,-0.005711
031446,01/25/2018,79.9600000,-0.001623
031446,01/26/2018,79.7200000,-0.003002
031446,01/29/2018,78.6600000,-0.013297
031446,01/30/2018,78.0600000,-0.007628
031446,01/31/2018,79.4700000,0.018063
031446,02/01/2018,77.7300000,-0.021895
031446,02/02/2018,77.0900000,-0.008234
031446,02/05/2018,74.7500000,-0.030354
031446,02/06/2018,74.8300000,0.001070
031446,02/07/2018,74.4500000,-0.005078
031446,02/08/2018,72.3000000,-0.028878
031446,02/09/2018,74.1900000,0.026141
031446,02/12/2018,74.2300000,0.000539
031446,02/13/2018,74.6900000,0.006197
031446,02/14/2018,74.1400000,-0.007364
031446,02/15/2018,74.9000000,0.010251
031446,02/16/2018,75.3500000,0.006008
031446,02/20/2018,74.3700000,-0.013006
031446,02/21/2018,72.9500000,-0.019094
031446,02/22/2018,73.7600000,0.011103
031446,02/23/2018,74.9800000,0.016540
031446,02/26/2018,75.1500000,0.002267
031446,02/27/2018,73.3700000,-0.023686
031446,02/28/2018,73.4100000,0.000545
031446,03/01/2018,73.4500000,0.000545
031446,03/02/2018,73.3900000,-0.000817
031446,03/05/2018,74.2300000,0.011446
031446,03/06/2018,74.5400000,0.004176
031446,03/07/2018,75.0400000,0.006708
031446,03/08/2018,75.1600000,0.001599
031446,03/09/2018,75.5800000,0.005588
031446,03/12/2018,75.9200000,0.004499
031446,03/13/2018,75.9700000,0.000659
031446,03/14/2018,76.0800000,0.001448
031446,03/15/2018,76.0200000,-0.000789
031446,03/16/2018,76.5700000,0.007235
031446,03/19/2018,75.8900000,-0.008881
031446,03/20/2018,75.6200000,-0.003558
031446,03/21/2018,75.0900000,-0.007009
031446,03/22/2018,74.6400000,-0.005993
031446,03/23/2018,73.3000000,-0.017953
031446,03/26/2018,73.4700000,0.011954
031446,03/27/2018,73.7100000,0.003267
031446,03/28/2018,75.5300000,0.024691
031446,03/29/2018,75.4800000,-0.000662
031446,04/02/2018,74.4300000,-0.013911
031446,04/03/2018,75.1000000,0.009002
031446,04/04/2018,75.9100000,0.010786
031446,04/05/2018,75.8000000,-0.001449
031446,04/06/2018,75.2400000,-0.007388
031446,04/09/2018,75.0000000,-0.003190
031446,04/10/2018,74.9900000,-0.000133
031446,04/11/2018,75.0900000,0.001334
031446,04/12/2018,74.2500000,-0.011187
031446,04/13/2018,74.6500000,0.005387
031446,04/16/2018,75.1100000,0.006162
031446,04/17/2018,75.9900000,0.011716
031446,04/18/2018,75.8400000,-0.001974
031446,04/19/2018,74.7300000,-0.014636
031446,04/20/2018,74.0500000,-0.009099
031446,04/23/2018,74.0100000,-0.000540
031446,04/24/2018,74.2700000,0.003513
031446,04/25/2018,74.1400000,-0.001750
031446,04/26/2018,75.0800000,0.012679
031446,04/27/2018,76.3900000,0.017448
031446,04/30/2018,76.1300000,-0.003404
031446,05/01/2018,76.7600000,0.008275
031446,05/02/2018,76.4600000,-0.003908
031446,05/03/2018,76.4900000,0.000392
031446,05/04/2018,77.3100000,0.010720
031446,05/07/2018,77.8100000,0.006467
031446,05/08/2018,77.3700000,-0.005655
031446,05/09/2018,77.9200000,0.007109
031446,05/10/2018,78.5500000,0.008085
031446,05/11/2018,78.2400000,-0.003947
031446,05/14/2018,77.5900000,-0.008308
031446,05/15/2018,76.3100000,-0.016497
031446,05/16/2018,76.1200000,-0.002490
031446,05/17/2018,75.7300000,-0.005123
031446,05/18/2018,75.8400000,0.001453
031446,05/21/2018,76.7000000,0.011340
031446,05/22/2018,76.8200000,0.001565
031446,05/23/2018,77.6100000,0.010284
031446,05/24/2018,77.4400000,-0.002190
031446,05/25/2018,77.7600000,0.004132
031446,05/29/2018,78.0600000,0.003858
031446,05/30/2018,79.1400000,0.013836
031446,05/31/2018,78.8800000,-0.003285
031446,06/01/2018,79.2100000,0.004184
031446,06/04/2018,79.9500000,0.009342
031446,06/05/2018,79.6600000,-0.003627
031446,06/06/2018,79.9000000,0.003013
031446,06/07/2018,79.8800000,-0.000250
031446,06/08/2018,80.1800000,0.003756
031446,06/11/2018,80.0600000,-0.001497
031446,06/12/2018,80.5300000,0.005871
031446,06/13/2018,79.0000000,-0.018999
031446,06/14/2018,79.7500000,0.009494
031446,06/15/2018,79.6500000,-0.001254
031446,06/18/2018,78.9600000,0.000525
031446,06/19/2018,78.9000000,-0.000760
031446,06/20/2018,79.8000000,0.011407
031446,06/21/2018,80.1700000,0.004637
031446,06/22/2018,80.7600000,0.007359
031446,06/25/2018,80.5900000,-0.002105
031446,06/26/2018,80.8400000,0.003102
031446,06/27/2018,80.5200000,-0.003958
031446,06/28/2018,81.2500000,0.009066
031446,06/29/2018,81.3900000,0.001723
031446,07/02/2018,80.9900000,-0.004915
031446,07/03/2018,81.5600000,0.007038
031446,07/05/2018,82.6200000,0.012997
031446,07/06/2018,82.9900000,0.004478
031446,07/09/2018,82.3200000,-0.008073
031446,07/10/2018,82.5300000,0.002551
031446,07/11/2018,82.2800000,-0.003029
031446,07/12/2018,82.4700000,0.002309
031446,07/13/2018,82.2900000,-0.002183
031446,07/16/2018,81.8300000,-0.005590
031446,07/17/2018,81.2900000,-0.006599
031446,07/18/2018,80.9300000,-0.004429
031446,07/19/2018,81.8300000,0.011121
031446,07/20/2018,81.0600000,-0.009410
031446,07/23/2018,80.9300000,-0.001604
031446,07/24/2018,80.5400000,-0.004819
031446,07/25/2018,81.1000000,0.006953
031446,07/26/2018,81.3700000,0.003329
031446,07/27/2018,80.5400000,-0.010200
031446,07/30/2018,80.5900000,0.000621
031446,07/31/2018,81.9900000,0.017372
031446,08/01/2018,82.4500000,0.005610
031446,08/02/2018,82.1600000,-0.003517
031446,08/03/2018,83.0100000,0.010346
031446,08/06/2018,82.9500000,-0.000723
031446,08/07/2018,82.7600000,-0.002291
031446,08/08/2018,82.3400000,-0.005075
031446,08/09/2018,82.4100000,0.000850
031446,08/10/2018,81.6300000,-0.009465
031446,08/13/2018,81.5600000,-0.000858
031446,08/14/2018,82.0100000,0.005517
031446,08/15/2018,82.6400000,0.007682
031446,08/16/2018,83.2600000,0.007502
031446,08/17/2018,84.0600000,0.009608
031446,08/20/2018,84.0700000,0.000119
031446,08/21/2018,83.5700000,-0.005947
031446,08/22/2018,83.1200000,-0.005385
031446,08/23/2018,82.9400000,-0.002166
031446,08/24/2018,83.3800000,0.005305
031446,08/27/2018,83.2400000,-0.001679
031446,08/28/2018,84.2000000,0.011533
031446,08/29/2018,84.1700000,-0.000356
031446,08/30/2018,83.7400000,-0.005109
031446,08/31/2018,84.0300000,0.003463
031446,09/04/2018,83.1200000,-0.010829
031446,09/05/2018,83.5900000,0.005654
031446,09/06/2018,83.8100000,0.002632
031446,09/07/2018,82.9000000,-0.010858
031446,09/10/2018,83.2600000,0.004343
031446,09/11/2018,83.2000000,-0.000721
031446,09/12/2018,83.2100000,0.000120
031446,09/13/2018,83.7000000,0.005889
031446,09/14/2018,83.1100000,-0.007049
031446,09/17/2018,83.4500000,0.004091
031446,09/18/2018,83.0200000,-0.005153
031446,09/19/2018,82.0600000,-0.011563
031446,09/20/2018,82.8200000,0.009262
031446,09/21/2018,82.7600000,-0.000724
031446,09/24/2018,80.1700000,-0.017476
031446,09/25/2018,80.1500000,-0.000249
031446,09/26/2018,79.2300000,-0.011478
031446,09/27/2018,79.5400000,0.003913
031446,09/28/2018,80.6900000,0.014458
031446,10/01/2018,79.9400000,-0.009295
031446,10/02/2018,79.7000000,-0.003002
031446,10/03/2018,78.9600000,-0.009285
031446,10/04/2018,78.2800000,-0.008612
031446,10/05/2018,78.2400000,-0.000511
031446,10/08/2018,79.3400000,0.014059
031446,10/09/2018,79.5300000,0.002395
031446,10/10/2018,78.2800000,-0.015717
031446,10/11/2018,76.0600000,-0.028360
031446,10/12/2018,75.8500000,-0.002761
031446,10/15/2018,76.3200000,0.006196
031446,10/16/2018,77.8500000,0.020047
031446,10/17/2018,77.6600000,-0.002441
031446,10/18/2018,77.5000000,-0.002060
031446,10/19/2018,78.1200000,0.008000
031446,10/22/2018,77.0700000,-0.013441
031446,10/23/2018,77.4700000,0.005190
031446,10/24/2018,78.1100000,0.008261
031446,10/25/2018,79.1400000,0.013187
031446,10/26/2018,77.2300000,-0.024134
031446,10/29/2018,78.2200000,0.012819
031446,10/30/2018,79.2600000,0.013296
031446,10/31/2018,78.3000000,-0.012112
031446,11/01/2018,78.7100000,0.005236
031446,11/02/2018,77.9800000,-0.009275
031446,11/05/2018,79.1900000,0.015517
031446,11/06/2018,79.5600000,0.004672
031446,11/07/2018,80.5300000,0.012192
031446,11/08/2018,80.6400000,0.001366
031446,11/09/2018,80.6000000,-0.000496
031446,11/12/2018,80.6200000,0.000248
031446,11/13/2018,80.6500000,0.000372
031446,11/14/2018,80.5200000,-0.001612
031446,11/15/2018,79.9200000,-0.007452
031446,11/16/2018,80.8600000,0.011762
031446,11/19/2018,80.9700000,0.001360
031446,11/20/2018,80.0800000,-0.010992
